message,source,date,views
"Загрузить 25 тысяч документов в 1С за день? Легко! “Клерк” недавно обозревал стартапы для бухгалтера и выяснил, что сервис ввода первички от Entera работает именно с такой скоростью. 
Механизм такой: 
1. Вы кладете документы в лоток сканера.
2. Сервис распознает и формирует документы в системе.
3. Передает в вашу учетную систему.
4. Все документы остаются в архиве и могут быть скачаны при необходимости.
Мы уже знаем, что вам интересно - так что держите подробный гайд о программе. ",https://t.me/klerkonline,1632126488.0,1396
"Ваш бизнес из стартапа превратился в полноценную розницу, например, в интернет-магазин. Полностью все автоматизировать рано, но навести порядок в продажах хочется. Нужна онлайн-касса, кассовое ПО. Что делать? 
БИФИТ Бизнес — это кассовые решения для эффективного и автоматизированного управления товароучетом, доставкой, платежами и продажами.
Работать с кассой станет легче, контролировать продажи — удобнее. Есть все для работы с маркированными товарами и алкогольной продукцией. Попробуйте бесплатный тариф! 
https://klerk.info/kkt/bifitbussines/?utm_campaign=SpezSMM",https://t.me/klerkonline,1632120659.0,1862
"Познакомьтесь с профессией бухгалтера и узнайте о её перспективах. Поймите принцип ведения бухучёта. Узнайте, какими навыками нужно овладеть, чтобы стать востребованным специалистом и хорошо зарабатывать. Регистрируйтесь на бесплатный онлайн-интенсив: https://clc.to/m4rHbg.


 Вы научитесь анализировать отчёты о движении денежных средств.
 Разберётесь в налогообложении и бухгалтерском учёте.
 Научитесь ориентироваться в первичной документации и разбираться в отчётах для налоговой.
 Поймёте, как искать ошибки в денежных операциях.
 Разберёте популярные программы бухгалтера: 1С, «Контур.Бухгалтерия», «Контур.Эльба», «Моё дело».

 Спикер интенсива: генеральный директор бухгалтерской компании «Топ учёт», член палаты профессиональных бухгалтеров и аудиторов СЗФО — Ирина Рек.

 Ждём вас в прямых эфирах 20–22 сентября в 19:00 по московскому времени! Станьте востребованным специалистом!",https://t.me/klerkonline,1631773952.0,1495
"Некоторые налоговые схемы инспекторы еще на научились выявлять, да и в судах реально отстоять свою позицию. 
В вашей группе есть лица на спецрежимах, используете ИП-управляющего или самозанятых? Пользуетесь бумажным НДС, продолжаете обналичивать через так называемые ""белые"" компании? 
В каких-то способах ничего незаконного нет. А вот некоторые действия непременно приведут к проверкам и возможной уголовке. 
Проверьте, соответствует ли ваша система оптимизации закону. 
Проведите экспресс-анализ предприятия по ссылке  https://whiterock.pro/uslugi/obelenie-biznesa/express-analiz
или напишите нам в Телеграм:  @whiterock_pro",https://t.me/klerkonline,1631710019.0,1409
"Не хотите уплачивать НДС за своего «подозрительного» контрагента 2-го, 3-го, 4-го, 5-го звена и ищете для этого законные основания?
Тогда для вас – бесплатный вебинар «Налоговые ""разрывы"" по НДС».
16 сентября в 12:00
Записывайтесь  http://silantyev.com/lending?utm_source=klerk&utm_medium=article&utm_campaign=silantev
Ведущий вебинара – Олег Силантьев, специалист по налоговым спорам,  аттестованный Минфином аудитор, магистр юриспруденции.",https://t.me/klerkonline,1631608604.0,1368
"«Волшебная таблетка», чтобы платить минимум налогов — это ли не мечта? Она то и приводит бизнесменов к «решалам», которые, получив миллионы за избавление от ВНП и прочих неприятностей растворяются в закате. Не лучше ли просто вникнуть в работу своих финансовых отделов и бухгалтерии? Ведь даже в условиях современного жесткого контроля со стороны ФНС работать законно можно. Причем со снижением налоговой нагрузки и сокращением рисков.
На практическом семинаре 23 сентября в г. Санкт-Петербурге компания НАСБ расскажет о передовых, работающих методах обеления бизнеса и налоговой оптимизации. 
Семинар пройдет в официальной гостинице ЭРМИТАЖ, ул. Правды, д. 10, с 12 до 20 часов. 
 Хотите оставить заявку? Напишите в чат WhatsApp «Хочу на семинар», и вам подробно расскажут об участии.",https://t.me/klerkonline,1631540920.0,1392
Как автоматизировать работу бухгалтерии на аутсорсе https://www.klerk.ru/release/518936/,https://t.me/klerkonline,1631527050.0,1407
"Онлайн-курс «ACCA. Введение в финансы и управление бизнесом. Подготовка к экзамену» для тех, кто хочет закрепить знания о финансах и сдать экзамен ACCA с первого раза.

Вы пройдёте пять промежуточных тестов, составленных по примеру заданий экзамена АССА. Преподаватели разберут сложные задачи на вебинарах, а вы выявите свои ошибки, лучше поймёте тему и узнаете, как эффективнее подготовиться к экзамену.

Программа записана при поддержке ACCA (The Association of Chartered Certified Accountants).
Международная профессиональная ассоциация объединяет экономистов, финансистов, специалистов в области учёта, аудита и руководителей со всего мира. Сертификаты ACCA подтверждают глубокие знания в профессиональной области, позволяют претендовать на более высокий доход и должность в топ-компаниях.

Переходите по ссылке: https://clc.to/STXp7w, что получить подробную программу курса и забронировать место со скидкой.",https://t.me/klerkonline,1631518205.0,1847
"Сотрудники “Ю-Софт 1С” провели опрос среди бухгалтеров и выяснили, что 80% не знают, что по договору ИТС ПРОФ имеют право бесплатно консультироваться по бухгалтерским и налоговым вопросам у своего партнера по 1С. А вы знали?

Пользователям был задан вопрос:  “Хотели бы попробовать взять партнера по 1С на недельный “тест-драйв”? Тест-драйв подразумевает возможность бесплатно консультироваться у профессионалов по 15 минут в день, заказать одну или две услуги, чтобы оценить работу специалиста.” 90% бухгалтеров ответили, что были бы рады! 
“Ю-Софт” решил воплотить идею в жизнь! Бесплатный недельный тест-драйв по обслуживанию 1С доступен всем читателям “Клерк”! Промокод “Клерк” - и поехали!
https://www.1c-usoft.ru/sales/test-drayv-soprovozhdeniya-programmy-1s-ot-yu-soft/?utm_source=klerk&utm_medium=social&utm_campaign=testdrive",https://t.me/klerkonline,1631260535.0,1300
"Что пришло на смену старым схемам ухода от налогов? 
Как всё обелить и при этом платить минимум налогов? 
Чего нельзя делать, чтобы не попасть в налоговый контроль?
Ответы на эти и другие вопросы – на практическом семинаре «Построение белых безналоговых схем и передовая практика защиты активов».
Мероприятие пройдет 23 сентября в Санкт-Петербурге.
Записывайтесь  https://www.klerk.ru/event/47580/",https://t.me/klerkonline,1631174263.0,1272
"23 и 24 сентября в Москве пройдет конференция по бухгалтерскому бизнесу и легальной налоговой оптимизации
ЭПОХА АУТСОРСИНГА
 Получите актуальные техники развития бухгалтерского бизнеса и легальной налоговой оптимизации за 2 дня!
На одной площадке соберутся лидеры бухгалтерского бизнеса, сотни участников и экспертов этого бизнеса.
Что будет на конференции:
 Практики - владельцы крупных аутсорсинговых компаний расскажут за счет чего им удается масштабировать бух бизнес;
 Узнаете самые прибыльные ниши в бухгалтерском бизнесе;
 Освоите алгоритм продвижения бух бизнеса и сможете поднять стоимость услуг;
 Отработаете схемы легальной налоговой оптимизации на практике и сможете стать востребованным экспертом в теме оптимизации налогов.
Достигать высоких целей легче, если окружить себя единомышленниками и регулярно обмениваться опытом.
Количество участников строго ограничено
Узнать подробности и стать участником можно перейдя по ссылке https://clck.ru/XLKTx",https://t.me/klerkonline,1631085545.0,1392
"Каковы требования к промежуточной бухотчетности за 9 месяцев 2021 года? Как применять ФСБУ 5/2019 при ее составлении? 
Ответы на эти и другие вопросы – на вебинаре «Бухгалтерская отчетность: особенности подготовки в 2021 году».
Мероприятие пройдет 16 сентября с 10 до 14 часов.
Записывайтесь  https://www.klerk.ru/event/47645/",https://t.me/klerkonline,1631004457.0,1212
"Работаете в финансах? Задумываетесь о том, как можно было бы прокачать свою карьеру? Или планируете переход в крупную международную компанию? Тогда Вам будут интересны бесплатные онлайн-мероприятия от PwC!
14-сентября в 19:00 Вы узнаете, как построить успешную карьеру финансиста, обсудите, какие навыки, знания и образование для этого необходимы. Вас ждут обзор трендов рынка, интересные кейсы, личный опыт, истории успеха и многое другое! Регистрация >>

16-го сентября в 13:00 эксперты PwC расскажут о международной профессиональной квалификации АССА ДипИФР, её особенностях и преимуществах, а также о том, какие карьерные перспективы открываются для её обладателей. Регистрация >>",https://t.me/klerkonline,1630928877.0,1362
Как определить виновника нарушения и удержать штраф ГИБДД из зарплаты водителя https://www.klerk.ru/release/518332/,https://t.me/klerkonline,1630398849.0,1235
"Бизнес-карта на полгода в подарок
Специальное предложение от Ак Барс Банка: откройте счет для бизнеса и получите бизнес-карту с бесплатным обслуживанием на 6 мес.
При открытии счета реквизиты получите в течение 5 минут после подачи заявки (отправим по СМС и электронной почте). Можно сразу принимать платежи. А на средства на счете в дальнейшем добавим до 2% годовых на остаток. Лишним не будет.
 Подробности по ссылке",https://t.me/klerkonline,1630308990.0,1366
"Сделали обучающий онлайн-курс для бухгалтеров и ИП про ПСН. Все с учетом самых последних изменений в законах.
https://www.klerk.ru/blogs/klerk/518343/",https://t.me/klerkonline,1630063843.0,1424
"Онлайн-курс «Бизнес-аналитик в IT»
После курса вы сможете работать бизнес-аналитиком в IT-проектах и влиять на результаты бизнеса, как на картинке слева.
https://l-a-b-a.com/lecture/738-biznes-analitik-v-it?utm_source=infopartners&utm_content=klerk",https://t.me/klerkonline,1629963332.0,1344
"БУХАЧ – Бухгалтерская академия чего-то там…  

- Рассказываем, как не налогооблажаться;
- Раскрываем секреты 1С;
- Разбираем ошибки в бухучёте под винишко;
- Чего-то там ещё…
https://t.me/buhach_club",https://t.me/klerkonline,1629705509.0,1592
"Налоговики забили на поиск однодневок. Фокус их внимания сместился на дробление. 
Приглашаем вас на бесплатный вебинар «Дробление бизнеса 2021: законность, ошибки, ответственность».
23 августа в 11:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47525//?utm_source=SMM&utm_medium=social_cpc&utm_campaign=tg&utm_term=47525",https://t.me/klerkonline,1629184608.0,1463
"Согласно данным РБК, 33% бизнесов в 2021 в России будут снижать обороты и дальше, а у 59% предприятий спрос так и не восстановился до уровня 2019 года.

В такой критической ситуации особенно важно уделять внимание стратегическому развитию бизнеса: поиску новых партнёров, выпуску новых продуктов, расширению ЦА и заключению более выгодных контрактов с уже существующими клиентами.

Можно учиться на собственных ошибках в авральном режиме, а можно — под чутким руководством экспертов.

Для тех, кто выбирает второй вариант, Skillbox запускает новый онлайн-курс «‎Развитие бизнеса».

Вы научитесь анализировать состояние бизнеса и находить точки его роста. Узнаете, как работать с гипотезами по развитию компании и прогнозировать эффективность их внедрения. Сможете взять на себя новые функции и претендовать на повышение!
Преподаватель курса — Инга Карпова, эксперт по настройке продаж, более 20 лет занимается маркетингом и B2B-продажами. 

Учитесь принимать решения быстро — оставляйте заявку прямо сейчас",https://t.me/klerkonline,1629183317.0,1550
"Онлайн-курс «Финансовый директор»
Запускаем курс на котором вы будете учиться управлять цифрами, на их основе принимать правильные управленческие решения и повышать эффективность бизнеса.
 https://l-a-b-a.com/lecture/show/395?utm_campaign=drobot_findir_395&utm_source=infopartners&utm_content=klerk",https://t.me/klerkonline,1629112751.0,1446
"Кто может не применять ФСБУ 5/2019 «Запасы» и какие послабления в нем есть для малого бизнеса?
Этот и другие вопросы разберем на бесплатном вебинаре Нюансы применения ФСБУ 5/2019 «Запасы».
20 августа в 11:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47523//?utm_source=SMM&utm_medium=social_cpc&utm_campaign=tg&utm_term=47523",https://t.me/klerkonline,1629088913.0,2489
"В ФНС произошла самая глобальная перемена в борьбе с бумажным НДСом со времен ввода АСК НДС. Налоговики получили легальную возможность аннулировать декларации по НДС по своему усмотрению.
Я коротко опишу изменения в законодательной части. А потом подробно распишу, во что это вылилось на практике.  https://www.klerk.ru/blogs/michaelzuh/517843/",https://t.me/klerkonline,1628958265.0,3600
"Учим бухгалтеров пока недорого. В сентябре рост цены на подписку. Десятки курсов и ответы экспертов
 https://www.klerk.ru/blogs/klerk/517744//?utm_source=SMM&utm_medium=social_cpc&utm_campaign=tg&utm_term=517744",https://t.me/klerkonline,1628864046.0,1523
"Не знаете, как разобраться в куче предложений банков по ведению расчетного счета и РКО? «Клерк» поможет.
Мы сделали инструмент для подбора банка на расчетно-кассовое обслуживание для юридических лиц и ИП. 
Калькулятор выгодного РКО  https://www.klerk.ru/rko-calculator//?utm_source=klerk&utm_medium=cpc&utm_campaign=rko",https://t.me/klerkonline,1628838511.0,1552
"Приглашаем вас на бесплатный вебинар «Работа с иностранными контрагентами: что важно знать».
Уже завтра, 13 августа в 11:00 (мск)
На вебинаре разберем вопросы:
• внешнеторговый контракт;
• проверка иностранного партнера;
• что важно указать в ВЭД-контракте;
• валютный контроль;
• валютные операции.
Записывайтесь   https://www.klerk.ru/event/47472//?utm_source=SMM&utm_medium=social_cpc&utm_campaign=tg&utm_term=47472",https://t.me/klerkonline,1628752888.0,1387
"Как бизнесу правильно сотрудничать с самозанятыми: бесплатный вебинар, на котором ответим на ваши вопросы https://www.klerk.ru/blogs/b2byoudo/517699/",https://t.me/klerkonline,1628670853.0,1342
"Участие в гостендерах сопряжено с серьезными рисками.
Пренебрежение незначительными, на первый взгляд, условиями контракта или выбор ненадежного субподрядчика может повлечь уголовную ответственность.
Приглашаем вас на бесплатный вебинар «Уголовно-правовые и налоговые риски при участии в гостендерах».
17 августа в 11:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47428//?utm_source=SMM&utm_medium=social_cpc&utm_campaign=tg&utm_term=47428",https://t.me/klerkonline,1628656064.0,1734
"Приглашаем вас на ежегодную XII Всероссийскую Практическую Финансово-бухгалтерскую      Конференцию, которая пройдет с 13 по 18 сентября в Сочи!
Спикеры – ведущие специалисты ФНС России и Министерства финансов РФ, которые принимают непосредственное участие в разработке бухгалтерского и налогового законодательства и контролируют правильность его исполнения.
Всего за 5 дней вы:
Узнаете о важных нововведениях в бухгалтерском учете и налогообложении в 2021-2022 гг.
Найдете оптимальные решения для самых сложных и неоднозначных ситуаций, с которыми сталкиваетесь на практике.
В свободное от обучения время пообщаетесь в неформальной обстановке с коллегами – руководителями финансово-бухгалтерских служб крупнейших российских компаний и отдохнете на одном из лучших курортов страны.
Не пропустите главное профессиональное событие года! Два формата участия: очное и онлайн-трансляция.
Подробная программа мероприятия здесь  
Наши контакты: 8-800-201-82-57, market@audit-vela.com",https://t.me/klerkonline,1628583215.0,1391
"Массовая активизация ИФНС с конца 2020 г., повальное назначение выездных налоговых проверок вызывают беспокойство бизнеса, и это вполне понятно. С чем связано и как будет развиваться? Что делать, если на комиссию вызвали именно вас?
Уже завтра приглашаем вас на бесплатный вебинар «Что делать, если вызвали на комиссию ИФНС по проблемным контрагентам?»
10 августа в 11:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47463//?utm_source=smm&utm_medium=social_cpc&utm_campaign=tg&utm_term=47463&",https://t.me/klerkonline,1628489581.0,1946
"Есть два типа бухгалтеров аутсорсеров - которые работают и которые учат работать, зарабатывая на вебинарах.

Поскольку на вебинары уходит все время и работать некогда, то темы трудно найти. Вот мы не жадные, накидали целый мешок актуальных тем, пользуйтесь! https://www.klerk.ru/blogs/buhgalterada/517567/",https://t.me/klerkonline,1628447620.0,2147
"Онлайн-курс «Финансовый директор»
Запускаем курс, на котором вы будете учится управлять цифрами, на их основе принимать правильные управленческие решения и повышать эффективность бизнеса.  https://l-a-b-a.com/lecture/show/395?utm_campaign=drobot_findir_395&utm_source=infopartners&utm_content=klerk",https://t.me/klerkonline,1628239936.0,1393
"Когда сомнительная задолженность становится безнадежной? Как оформить и списать на расходы безнадежную дебиторскую задолженность?
На эти и другие вопросы ответим на бесплатном вебинаре «Дебиторская и кредиторская задолженность: инструкция по применению».
5 августа в 10:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47471/",https://t.me/klerkonline,1628059859.0,1564
"Хотите профессионально владеть Excel и выполнять рутинные операции со скоростью света? Обучаем лайфхакам работы с электронными таблицами на бесплатном онлайн-интенсиве:  https://clc.am/7Nwofg. 

Что будет?
 Научитесь создавать и оформлять «умные» таблицы.
 Поймёте, как связывать несколько таблиц и документов с помощью функций.
 Поработаете с функциями СЧЕТ, СУММ и СРЗНАЧ, ИНДЕКС, ПОИСКПОЗ и с новой функцией ПРОСМОТРX.
 Научитесь извлекать данные с помощью «левого ВПР».
 Освоите функции для базовых вычислений в Excel и Google Таблицах


Спикер интенсива: сертифицированный эксперт по Excel, шеф-редактор издательства МИФ — Ренат Шагабутдинов.

 Участники, которые дойдут до конца и выполнят все домашние задания, получат сертификат на 5 000 рублей на любой курс.

 Важно: Для выполнения домашнего задания понадобится Excel 2007 (и более поздней версии) или Excel в составе пакета Office 365. А также почтовый ящик в Gmail.",https://t.me/klerkonline,1627991059.0,1357
"Приглашаем вас на бесплатный вебинар «Работа с иностранными контрагентами: что важно знать».
13 августа в 11:00 (мск)
На вебинаре разберем вопросы:
• внешнеторговый контракт;
• проверка иностранного партнера;
• что важно указать в ВЭД-контракте;
• валютный контроль;
• валютные операции.
Записывайтесь  https://www.klerk.ru/event/47472/",https://t.me/klerkonline,1627974590.0,1558
"Бизнес может работать отлично - но только на первый взгляд. На самом деле вполне возможно, что финансовые отчеты давно посылают вам тревожные сигналы, а вы не знаете, где их искать.
Мы подготовили онлайн-курс «Управленческий учет: учим вас понимать финансовую отчетность».
Расскажем, что она показывает, чем может помочь в принятии решений и о каких проблемах вас предупреждает.
Записывайтесь  https://www.klerk.ru/learn/finanalyze/",https://t.me/klerkonline,1627910522.0,1514
"Массовая активизация ИФНС с конца 2020 г., повальное назначение выездных налоговых проверок вызывают беспокойство бизнеса, и это вполне понятно. С чем связано и как будет развиваться? Что делать, если на комиссию вызвали именно вас?
Приглашаем вас на бесплатный вебинар «Что делать, если вызвали на комиссию ИФНС по проблемным контрагентам?»
10 августа в 11:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47463/",https://t.me/klerkonline,1627904018.0,1541
"Как должен быть устроен современный HR? Что такое HR-бизнес-партнёрство? Какие тренды принципиально важно учитывать в своей работе? 
Что такое employer journey map и как работать с этим инструментом — об этом поговорим на бесплатном онлайн-интенсиве Skillbox!

Регистрируйтесь по ссылке:  https://clc.am/VrqFmg.

Кому полезен интенсив?

Новичкам: 
 разберётесь в особенностях разных направлений HR и определите, какое из них вам интересно;
 поймёте, какие навыки нужны, чтобы начать успешную карьеру.

Начинающим специалистам: 
 изучите актуальные тренды в HR и поймёте ожидания бизнеса;
 узнаете, как устроена модель HR-бизнес-партнёрства.

Опытным HR-специалистам: 

 разберётесь, как эффективно управлять опытом сотрудника;
 узнаете ключевые этапы employee journey map и поймёте, какие HR-активности применять на каждом из них.

 Спикер интенсива: управляющий партнёр HR-агентства Jobby — Ольга Останина. 

 Участники эфиров получат доступ в Telegram-чат с полезными материалами",https://t.me/klerkonline,1627717252.0,2363
"Когда сомнительная задолженность становится безнадежной? Как оформить и списать на расходы безнадежную дебиторскую задолженность?
На эти и другие вопросы ответим на бесплатном вебинаре «Дебиторская и кредиторская задолженность: инструкция по применению».
5 августа в 10:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47471/",https://t.me/klerkonline,1627639669.0,1377
"Для участия компании в налоговом мониторинге недостаточно иметь намерение и соответствовать требованиям по обороту и доходу. Чтобы открыть доступ налоговым инспекторам к учётным системам, в которых работают бухгалтеры, требуется подготовить корпоративные ИТ-системы. Как это сделать, кто и с какой экспертизой будет в команде?

16 сентября (четверг) в 11:00 (МСК) приглашаем на вебинар «Налоговый мониторинг: цифровизация, прозрачность, партнёрство», где эксперты из Mail Group, RAMAX и Docsvision поделятся кейсами и ответят на вопросы: 

Как реализовать проект создания системы налогового мониторинга и что важно учесть?
Какой способ предоставления данных для ФНС России лучше выбирать компаниям? И почему?
Каковы функциональные и технические требования к витрине данных для налогового мониторинга? 
С какими системами требуется интегрировать витрину данных?
Каким критериям должен соответствовать электронный архив бухгалтерских документов?

Участие бесплатное по предварительной регистрации!",https://t.me/klerkonline,1627556651.0,1452
"Бизнес-карта на полгода в подарок
Специальное предложение от Ак Барс Банка: откройте счет для бизнеса и получите бизнес-карту с бесплатным обслуживанием на 6 мес.
При открытии счета реквизиты получите в течение 5 минут после подачи заявки (отправим по СМС и электронной почте). Можно сразу принимать платежи. А на средства на счете в дальнейшем добавим до 2% годовых на остаток. Лишним не будет.
 Подробности по ссылке",https://t.me/klerkonline,1627545526.0,1371
"Мы сделали очень классный сервис. Прям удовольствие работать с классным и востребованным продуктом! Мы объявили о запуске ""Консультаций"" три дня назад, и уже десятки вопросов успешно обработаны нашими экспертами. Огромное количество положительных отзывов от клиентов. И да, отвечаем на бухгалтерские и налоговые вопросы неограниченно в течении суток. https://www.klerk.ru/blogs/klerk/517023/",https://t.me/klerkonline,1627545386.0,1365
"Когда сомнительная задолженность становится безнадежной? Как оформить и списать на расходы безнадежную дебиторскую задолженность?
На эти и другие вопросы ответим на бесплатном вебинаре «Дебиторская и кредиторская задолженность: инструкция по применению».
5 августа в 10:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47471/",https://t.me/klerkonline,1627472962.0,1411
"Вместе с экспертом разбираемся: как выбрать компанию, куда вкладывать деньги и что поможет снизить риски при инвестировании
 https://l-a-b-a.com/lecture/1598-lichnye-investicii?utm_campaign=tretyak_lichinv_1598&utm_source=infopartners&utm_content=klerk",https://t.me/klerkonline,1627457472.0,1434
"Введён новый формат: фискальных документов — ФФД 1.2. 
Приглашаем вас на бесплатный вебинар «Новый формат фискальных документов: что поменяется в чеках, ФН, кассах».
4 августа в 11:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47429/",https://t.me/klerkonline,1627298729.0,1515
"Как начать свой бизнес на маркетплейсах с нуля? Почему лучшее время для старта прямо сейчас?
Приглашаем вас на 3-х дневный онлайн-интенсив по товарному бизнесу на маркетплейсах!
30 июля – 1 августа с 19:00 до 21:00
Записывайтесь  https://www.klerk.ru/event/47500/",https://t.me/klerkonline,1627294573.0,1520
"Иногда бывает, что клиент нанимает бухгалтера-аутсорсера, бухгалтер прикладывает все усилия к работе, а клиент недоволен и попросту обесценивает проведенную работу.
Приглашаем вас на бесплатный вебинар «Обесценивание работы бухгалтера клиентом: что делать?»
29 июля в 11:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47462/",https://t.me/klerkonline,1627050029.0,1637
Чему научились слушатели курса «Управление финансами»  https://l-a-b-a.com/blog/1085-rasskazyvajut-slushateli-laba?utm_source=infopartners&utm_content=klerk,https://t.me/klerkonline,1626955373.0,1459
"Рассчитывать зарплату правильно должен уметь любой бухгалтер. При этом законодательство постоянно меняется. Например, в этом году появилось новое понятие «налоговой базы» по НДФЛ, ввели новую ставку налога.
Приглашаем вас на бесплатный вебинар «Расчет зарплаты в 2021 году: какие изменения стоит учитывать?»
27 июля в 11:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47409/",https://t.me/klerkonline,1626939819.0,1628
"Рассчитывать зарплату правильно должен уметь любой бухгалтер. При этом законодательство постоянно меняется. Например, в этом году появилось новое понятие «налоговой базы» по НДФЛ, ввели новую ставку налога.
Приглашаем вас на бесплатный вебинар «Расчет зарплаты в 2021 году: какие изменения стоит учитывать?»
27 июля в 11:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47409/",https://t.me/klerkonline,1626873816.0,1547
" Хватит сидеть в офисе и работать за оклад! Почему лучшее время для старта прямо сейчас?
 
3-х дневный онлайн-интенсив по товарному бизнесу на маркетплейсах!
 
В результате участия вы узнаете:
на каких товарах вы заработать в 2021 году, как эти товары искать
10 фишек по продвижению вашего товара, 
как избежать дорогостоящих ошибок
как создать товар лучшего качества под своим брендом
 
Артем Саркисян обучался в MarketGuru и прямо во время онлайн интенсива отредактировал свои карточки товаров и на следующий день произошел сильный рост продаж! 
Он вырос на 952% по продажам с 450к руб до 4млн руб в месяц!!!
Хочешь также? 
 
Регистрируйся на интенсив, который пройдет с 30 июля по 1 августа! Эксперты из MarketGuru помогут вам обучиться и поменять свою жизнь в лучшую сторону!
 
Также, получи в   доступ к IT-сервису Marketguru на 7 дней и индивидуальную 1 на 1 консультацию с аналитиком MarketGuru!",https://t.me/klerkonline,1626855531.0,1529
"Малый бизнес довольно часто попадает в поле зрения налоговиков - и далеко не каждый предприниматель знает, что с этим делать.
Как сейчас ведется налоговый контроль за ИП?
В чем его особенности?
Разберемся в этих вопросах на бесплатном вебинаре «Как налоговики контролируют ИП в 2021 году»
23 июля в 11:00 (мск)
Записывайтесь  https://www.klerk.ru/event/47358/",https://t.me/klerkonline,1626764510.0,1686
"Важно! Налоги взыщут даже с тех, кто все заплатил. Вышла дсп-методичка: инспекторам разрешили охоту https://www.klerk.ru/buh/articles/516722/",https://t.me/klerkonline,1626706673.0,1505
"Научитесь работать с электронными таблицами Excel и начните применять свои навыки на практике. Регистрируйтесь на онлайн-интенсив, чтобы узнать лайфхаки быстрой работы с программой за три дня:  https://clc.am/jjDDkg. 

 Интенсив подойдёт как новичкам, так и тем, кто хочет прокачать свои скилы. 

 Освоите стандартные формулы и функции для простых вычислений.
 Узнаете, как формировать ссылки на ячейку, таблицу, лист, фильтр в Google Таблицах.
 Поймёте, как вычислять суммы, средние значения, максимальные и минимальные величины.
 Научитесь использовать индивидуальные режимы фильтрации в Google Таблицах, чтобы не мешать коллегам работать с файлами.
 Вместе с сертифицированным экспертом MS Excel, соавтором книги «Google Таблицы» Ренатом Шагабутдиновым разберёте домашнее задание в прямом эфире и узнаете полезные лайфхаки работы в Excel.
 
 По итогу интенсива вы сможете правильно организовать работу и не тратить много времени на заполнение таблиц.

 Увидимся в прямом эфире с 19 по 21 июля в 13:00 (Мск)",https://t.me/klerkonline,1626510744.0,2461
